id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,three_g,touch_screen,wifi,px_area,sc_area,price_range
2569,1189,1,2.5,0,4,1,20,0.3,171,7,9,2509,15,1,0,0,2268157,119,2
2570,1130,1,1.3,1,1,1,59,0.8,98,6,4,3785,5,1,0,1,102675,68,3
2571,654,1,1.3,1,11,0,5,0.7,199,4,14,3801,9,1,1,1,410800,182,3
2572,727,1,0.5,1,0,1,42,0.1,163,8,1,2039,19,1,1,1,33308,0,1
2573,1688,0,0.9,1,7,1,53,0.3,88,6,16,2156,20,1,1,0,415610,20,2
2574,1275,0,0.5,0,1,0,44,0.6,136,8,2,1354,11,1,0,0,12430,35,0
2575,1108,1,2.2,1,3,1,37,0.4,143,5,14,3094,10,1,0,1,68482,6,2
2576,839,1,2.7,0,4,0,37,0.7,93,2,7,3505,4,0,0,0,52073,5,2
2577,1464,0,0.5,1,1,1,6,0.4,97,5,2,3725,6,1,0,0,212403,9,3
2578,750,1,1.3,0,0,0,33,0.8,156,1,0,1422,7,1,1,0,1083600,30,1
2579,1749,0,1.1,0,9,0,57,0.6,183,3,15,786,9,1,1,1,244435,8,0
2580,1229,1,0.5,0,2,0,42,0.1,197,5,5,1712,15,1,1,1,83916,99,1
2581,1506,1,2.9,1,19,1,47,0.6,130,7,20,1522,3,1,0,0,144900,5,1
2582,1887,0,2.1,0,0,0,23,0.5,148,4,20,1811,11,1,1,0,1258848,288,2
2583,652,0,0.5,0,6,0,3,0.6,193,1,8,2807,13,1,0,1,1393420,323,2
2584,1422,1,2.8,0,7,0,30,0.5,99,6,14,2229,15,1,0,1,214866,75,2
2585,709,0,1.9,1,10,0,63,0.3,150,4,14,1509,7,1,1,0,207345,14,0
2586,583,0,0.5,1,1,1,62,0.8,84,8,6,886,13,1,1,0,1231089,26,0
2587,941,0,1.3,1,3,0,26,0.4,128,3,5,2875,11,1,0,1,1485036,18,2
2588,763,0,1.2,1,4,1,59,0.6,119,1,17,2863,17,1,0,1,533588,54,2
2589,1581,1,1.4,0,0,1,55,0.6,138,2,1,3936,3,1,0,0,1762200,5,3
2590,1045,0,1.5,1,5,0,25,0.3,83,2,10,2267,4,1,1,1,761200,72,2
2591,1308,1,0.5,1,0,0,34,0.5,169,5,0,386,16,1,0,1,526608,0,0
2592,702,1,1.2,1,1,0,38,1.0,82,5,7,3131,2,0,0,0,2304,99,1
2593,868,1,2.8,0,4,1,36,0.2,175,7,13,1655,5,1,0,0,213405,120,0
2594,877,1,2.3,1,16,0,12,0.9,107,4,20,3730,18,0,0,1,719656,42,3
2595,1275,0,0.5,1,5,0,24,0.3,184,2,11,3397,19,1,1,1,370461,285,3
2596,1439,1,0.5,1,0,0,50,0.7,182,8,1,805,13,0,0,1,879307,40,0
2597,510,0,1.3,1,0,1,15,0.5,131,1,1,2187,17,1,0,1,403340,20,1
2598,1038,1,1.8,0,1,1,42,0.2,150,6,11,3984,20,1,0,0,93694,126,3
2599,529,1,1.4,1,13,1,32,0.7,139,2,17,1561,3,1,1,1,699766,0,1
2600,1203,1,1.7,0,8,1,20,0.7,157,3,17,2307,11,1,0,1,1946264,35,2
2601,768,1,2.5,0,10,0,13,0.2,133,4,18,1921,16,1,0,1,299000,16,1
2602,1780,1,1.5,1,2,0,30,0.2,82,1,8,1066,13,0,0,1,473364,78,1
2603,1021,1,0.9,1,2,1,9,0.5,184,8,4,773,14,1,1,1,807030,26,0
2604,1334,0,1.2,1,0,0,35,0.1,199,2,1,1038,17,1,0,0,153418,224,0
2605,1153,1,0.5,0,2,1,34,0.6,133,3,3,2225,8,1,0,1,3372168,72,2
2606,1138,1,1.8,1,0,1,51,0.3,172,4,2,1327,4,1,1,1,2084628,156,1
2607,1263,0,2.3,0,13,0,4,0.9,178,7,18,668,4,0,1,0,531876,42,0
2608,825,0,2.5,0,11,0,56,0.7,173,3,20,1692,19,0,1,0,751680,18,1
2609,1894,1,0.5,1,10,0,16,0.1,172,3,20,1021,16,1,1,0,3165058,306,1
2610,1383,0,1.7,0,11,1,40,0.1,147,6,19,2510,19,1,1,0,246909,162,2
2611,837,1,1.1,1,2,0,27,0.5,167,4,9,2388,14,0,1,1,982984,0,2
2612,640,0,2.3,0,0,0,63,0.2,94,1,1,346,10,0,1,0,3394104,70,0
2613,1194,1,2.2,1,3,0,3,0.2,90,5,8,2872,13,1,1,0,59248,30,2
2614,520,0,0.6,1,2,1,44,0.6,127,3,9,3616,18,1,0,0,10968,60,2
2615,942,1,2.5,0,6,0,11,0.5,196,5,19,1783,18,1,1,1,590810,35,1
2616,558,1,2.2,0,5,1,24,0.1,169,4,16,482,4,1,1,0,359388,48,0
2617,1733,0,1.6,1,9,0,56,0.5,111,6,15,3352,9,1,0,0,1043817,30,3
2618,1210,0,1.3,0,0,1,52,0.1,183,8,1,1104,10,1,0,1,328293,22,0
2619,880,0,0.5,1,7,1,32,0.5,141,4,17,1141,20,1,1,1,255694,323,0
2620,1938,1,1.4,1,4,0,60,0.4,171,2,7,3691,3,1,1,0,82384,45,3
2621,657,0,1.3,1,4,0,28,1.0,118,2,19,2602,7,0,0,1,2505340,0,2
2622,1273,0,0.5,1,6,1,47,0.2,98,1,12,303,14,1,0,0,926120,22,0
2623,1842,1,0.5,0,0,1,19,0.2,147,3,0,585,19,1,0,0,400585,33,0
2624,1567,1,1.3,0,8,0,45,0.6,99,4,12,927,12,1,1,1,887400,171,1
2625,914,1,1.7,1,6,0,36,1.0,128,2,13,786,13,1,0,1,1880304,152,0
2626,1568,0,1.8,1,4,0,22,0.1,119,8,6,294,2,0,1,0,1047024,26,0
2627,873,1,0.5,0,4,1,30,0.2,175,6,18,3655,15,1,0,0,362847,195,3
2628,1371,0,0.5,0,0,1,57,0.8,108,4,5,286,9,1,0,0,285120,99,0
2629,1739,0,1.0,0,1,0,15,0.9,100,1,7,3285,9,0,1,0,337818,136,3
2630,630,0,2.2,0,1,0,56,0.2,119,8,10,1317,12,1,1,0,1920405,30,1
2631,1507,0,3.0,0,0,1,54,0.3,112,6,9,3547,18,1,0,1,522806,102,3
2632,735,1,0.5,1,4,1,17,0.6,131,2,6,2484,3,1,0,0,782630,22,2
2633,941,0,2.5,0,1,1,41,0.3,117,8,4,1791,10,1,0,1,1209460,28,1
2634,1216,0,1.7,1,1,0,26,0.7,116,3,4,3607,17,1,0,0,1733127,0,3
2635,621,1,1.9,1,10,0,3,0.6,148,8,15,3521,10,0,1,0,969084,18,3
2636,934,1,2.4,1,3,0,61,0.2,138,6,4,1180,16,0,1,0,6130,168,0
2637,1962,1,0.7,1,1,1,18,0.9,159,7,6,2026,15,1,0,1,142974,30,2
2638,574,1,0.5,1,0,0,41,0.8,85,6,13,1865,6,0,0,1,144576,30,1
2639,1078,1,2.5,0,3,0,56,0.6,158,2,6,3471,2,1,0,0,510402,20,3
2640,761,0,1.3,0,15,1,37,0.9,174,8,16,2270,4,1,1,0,1714926,9,2
2641,1758,1,2.1,0,14,0,29,0.1,155,3,20,2940,9,0,1,1,69060,70,2
2642,1745,1,2.0,0,13,0,47,0.6,154,2,18,1715,16,0,1,1,1986201,24,2
2643,1657,1,1.9,0,1,1,40,0.2,170,3,6,841,13,1,0,1,892514,130,0
2644,968,1,0.9,0,10,1,26,0.5,88,5,14,3381,10,1,0,1,1105686,70,3
2645,1329,0,2.8,1,1,0,10,1.0,105,4,10,337,5,0,1,0,1126203,20,0
2646,1923,0,0.5,0,2,1,13,0.7,147,2,4,1868,3,1,1,0,1504521,66,2
2647,613,0,2.5,0,0,0,53,0.4,200,8,0,1509,13,1,1,1,304134,342,0
2648,1268,0,2.7,0,4,0,53,0.5,141,1,9,2903,16,0,1,0,587884,0,2
2649,519,1,2.9,0,2,0,3,0.6,83,3,5,1231,16,1,1,1,749757,48,0
2650,1157,1,2.8,1,16,0,19,0.5,87,8,18,1403,4,1,1,1,158098,6,0
2651,519,0,0.6,1,7,1,45,0.1,186,7,11,1580,12,1,0,1,2162784,120,1
2652,1308,1,2.2,1,1,0,51,0.2,113,5,17,1189,11,0,1,0,2359484,14,1
2653,1403,1,0.5,0,4,1,42,0.5,144,8,9,1381,3,1,0,1,1447312,84,1
2654,936,0,2.7,0,2,1,38,0.6,122,1,17,2826,10,1,0,0,967458,285,2
2655,1878,0,0.8,1,8,0,31,0.5,183,7,10,1342,18,0,1,1,1901541,238,1
2656,1141,1,2.9,1,1,1,2,1.0,92,2,4,3386,11,1,0,0,632472,0,3
2657,794,1,2.7,0,2,1,3,0.3,127,2,18,1141,3,1,0,1,2695511,108,0
2658,1260,0,1.9,1,3,0,60,0.9,85,2,6,3964,18,1,0,1,1079057,120,3
2659,1281,0,3.0,1,2,1,6,0.6,191,2,9,2713,4,1,1,0,294393,91,2
2660,1208,0,2.7,0,0,0,17,0.2,168,2,1,2165,19,1,1,1,3022998,9,2
2661,1023,1,2.8,1,16,0,44,0.7,176,4,17,1830,6,0,0,0,728382,154,1
2662,1515,0,2.2,0,9,0,36,0.1,118,3,10,3546,10,1,1,1,1346832,42,3
2663,1333,1,1.8,1,1,0,45,0.6,128,5,5,2585,13,1,1,1,955812,7,2
2664,529,1,2.3,0,3,1,58,1.0,197,2,18,873,4,1,1,0,851452,55,0
2665,1887,0,1.7,0,6,1,41,0.9,81,8,15,1664,14,1,0,0,913647,266,2
2666,876,0,2.7,0,12,1,41,0.3,92,7,16,3334,14,1,0,1,71680,48,2
2667,687,1,2.0,1,13,1,56,0.8,131,7,19,569,6,1,1,1,426880,18,0
2668,1153,1,2.8,1,0,1,62,0.2,94,5,0,3353,10,1,0,0,237894,35,3
2669,1637,1,1.7,1,5,1,33,0.4,118,6,16,3693,8,1,0,0,2026750,21,3
2670,1131,1,0.8,0,0,1,27,0.9,162,5,16,503,19,1,1,0,423690,60,0
2671,1764,1,1.2,0,0,1,8,1.0,125,3,1,2406,18,1,0,1,259740,342,2
2672,1544,0,1.0,1,2,1,64,0.3,193,1,6,1715,16,1,1,1,401625,0,1
2673,844,1,0.7,0,3,1,22,0.9,172,7,4,2179,6,1,1,1,223166,60,1
2674,985,1,0.5,1,4,1,5,0.8,158,8,9,3071,16,1,1,0,28424,56,2
2675,703,0,1.3,1,6,1,18,0.1,178,1,9,355,3,1,1,1,2005854,48,0
2676,1906,0,0.9,1,3,0,14,0.5,114,4,12,3375,19,1,0,1,172533,18,3
2677,617,0,2.1,1,11,0,40,0.9,108,1,18,2921,19,0,0,0,868562,17,2
2678,617,1,0.6,0,7,0,47,0.5,153,8,18,341,5,0,1,1,298328,33,0
2679,716,1,1.3,1,0,1,56,0.7,167,1,2,3947,5,1,1,1,281580,18,3
2680,676,0,1.0,0,1,1,54,0.8,182,5,2,2650,3,1,0,0,1376550,0,2
2681,1770,1,2.0,0,8,0,12,0.8,118,2,9,3816,19,1,0,0,50787,32,3
2682,1857,0,1.9,1,0,0,62,0.6,147,1,0,336,5,0,0,0,1506020,0,0
2683,524,0,0.9,1,8,1,10,0.1,85,7,14,625,4,1,1,1,187985,0,0
2684,576,0,0.9,1,8,0,56,0.1,174,5,17,3891,18,0,0,1,1955046,108,3
2685,553,1,0.5,1,2,1,8,0.5,153,4,3,1042,15,1,0,1,840525,165,0
2686,1012,1,2.2,1,10,1,8,1.0,181,3,12,2141,15,1,1,0,1759296,252,2
2687,823,0,2.5,0,11,1,24,0.5,195,5,15,2279,3,1,0,1,2067824,24,2
2688,1928,0,0.5,1,5,0,44,0.9,109,8,19,3828,12,1,0,0,810356,36,3
2689,804,0,1.5,0,5,1,12,1.0,183,1,10,2310,13,1,0,0,3570290,80,2
2690,1517,0,1.6,1,0,1,42,0.7,101,3,1,2162,18,1,1,0,876162,0,2
2691,1500,0,2.8,1,7,0,39,0.1,176,8,11,1988,10,1,0,0,1526312,60,2
2692,1425,1,1.2,0,4,1,37,0.7,135,7,6,2786,19,1,0,0,812520,17,2
2693,547,0,2.4,1,4,1,3,0.4,197,8,5,1972,3,1,1,0,147588,55,1
2694,1886,0,3.0,0,13,1,26,0.5,115,1,17,1828,15,1,1,0,566130,15,1
2695,1804,1,0.5,0,1,1,4,0.5,111,1,13,3286,17,1,0,0,1549925,136,3
2696,685,0,2.2,1,2,1,2,0.4,172,3,6,1282,10,1,1,1,164610,42,0
2697,1352,0,0.5,1,8,1,22,0.9,111,2,12,1562,11,1,0,0,235972,80,1
2698,1785,1,2.5,0,0,0,18,0.1,180,4,1,1202,18,0,0,1,60088,48,0
2699,1300,0,1.9,1,4,0,61,0.5,143,6,5,2262,10,0,0,0,267574,176,2
2700,1184,1,2.1,0,2,1,33,0.5,199,8,5,2828,15,1,1,1,771834,24,2
2701,1180,0,2.3,1,7,1,24,0.2,198,2,16,2025,19,1,0,0,812106,0,1
2702,886,1,0.9,1,13,1,2,0.6,102,4,15,621,7,1,1,0,199465,44,0
2703,1309,0,1.5,0,9,1,12,0.9,98,6,20,293,9,1,1,0,1292564,0,0
2704,744,0,0.5,0,1,0,38,0.3,188,3,5,2001,17,1,1,0,1439046,195,1
2705,1408,1,2.0,1,1,1,59,0.9,172,6,3,393,16,1,0,1,900984,165,0
2706,734,1,2.7,1,1,1,32,0.8,93,8,5,714,16,1,0,1,143796,91,0
2707,500,0,1.4,0,0,0,28,0.4,128,3,1,3460,3,1,1,1,1872540,27,3
2708,1745,0,2.8,1,0,0,45,0.7,186,1,0,1019,5,0,1,0,535434,24,1
2709,1296,1,1.0,1,6,0,43,0.2,171,3,13,1692,18,1,0,0,305109,0,1
2710,1256,0,0.5,0,15,1,51,0.6,83,2,18,2213,12,1,1,0,570288,117,2
2711,782,1,1.8,1,8,0,20,0.6,109,5,19,655,13,0,1,0,416150,68,0
2712,965,1,0.8,0,5,0,24,0.7,105,4,7,1567,8,0,0,0,289354,0,1
2713,652,1,2.9,1,4,1,14,0.2,196,6,18,1706,5,1,0,0,368776,48,1
2714,1847,0,2.8,1,6,0,29,0.7,112,7,13,1017,11,1,1,0,1698264,112,1
2715,1363,1,2.1,1,9,1,46,0.5,120,4,19,2951,3,1,0,0,1668486,0,3
2716,1946,0,0.5,0,0,1,39,0.4,112,5,1,533,17,1,1,1,206910,252,0
2717,1701,1,1.6,1,2,1,53,0.8,88,6,14,3340,19,1,1,0,2275056,154,3
2718,1754,1,0.5,1,13,0,38,0.9,83,6,20,2765,7,1,1,0,113928,24,2
2719,1938,0,2.9,0,0,1,37,1.0,94,4,1,3881,14,1,1,0,1715714,5,3
2720,992,1,2.6,1,10,0,52,0.3,107,7,12,332,7,0,0,1,1008423,126,0
2721,897,0,2.4,1,7,1,38,0.8,110,2,9,519,7,1,1,0,2595320,30,0
2722,1423,1,0.5,1,7,0,58,0.9,112,3,9,1683,16,0,1,1,1285935,195,1
2723,1343,0,0.5,1,6,1,23,0.4,97,5,17,2629,11,1,0,1,525331,91,2
2724,761,1,2.6,0,5,1,52,0.8,141,3,18,2587,6,1,1,1,869755,55,2
2725,1742,0,1.4,1,3,1,20,0.1,134,8,6,1828,13,1,1,1,325752,126,1
2726,1181,1,0.8,1,0,1,51,0.9,198,5,5,608,19,1,0,0,41606,150,0
2727,1754,0,1.7,1,1,1,58,0.9,197,3,17,1446,2,1,1,1,851805,54,1
2728,1315,1,0.5,1,0,1,58,0.8,86,2,3,2258,16,1,1,0,260680,34,1
2729,649,0,2.9,0,0,0,38,0.5,130,1,10,558,11,1,1,1,1058205,32,0
2730,1967,1,0.6,0,2,0,25,1.0,109,6,9,1666,18,1,1,1,81108,63,1
2731,926,0,1.7,0,2,0,12,0.8,179,2,9,2244,14,0,0,1,704880,112,2
2732,933,0,1.8,1,9,0,33,0.2,191,8,19,758,8,0,0,0,119325,182,0
2733,913,0,1.7,1,12,0,58,0.2,200,5,14,1061,5,0,0,0,1692057,204,0
2734,1651,0,0.5,0,1,1,57,0.2,193,1,6,3421,15,1,1,1,644028,0,3
2735,1154,1,1.7,0,5,1,42,0.5,117,5,7,3950,19,1,1,0,1976868,238,3
2736,1181,1,1.6,1,5,1,32,0.2,181,1,16,1435,13,1,1,0,280350,110,1
2737,1933,0,0.5,1,0,0,63,0.4,181,8,6,3142,16,1,1,1,161656,42,3
2738,1341,0,1.4,0,8,1,38,1.0,170,5,10,1579,19,1,0,1,563137,64,1
2739,534,1,1.5,1,3,1,3,0.3,89,1,8,2987,16,1,0,1,23265,0,1
2740,1324,1,0.9,1,7,1,28,0.7,95,6,8,3269,19,1,1,1,2396504,36,3
2741,1803,1,2.6,0,7,1,9,0.9,112,2,12,406,5,1,0,0,201084,27,0
2742,1888,1,2.7,0,1,1,53,0.1,146,4,3,1604,6,1,1,1,51030,60,1
2743,1540,0,1.0,0,4,1,40,0.4,162,5,7,793,3,1,0,0,152892,84,0
2744,1590,1,2.4,0,5,0,15,0.9,157,8,6,1983,11,1,0,0,959175,130,2
2745,1183,0,0.5,1,11,0,24,0.6,130,2,16,2637,6,1,1,1,14611,16,1
2746,1774,1,0.5,1,1,0,45,0.8,145,4,16,879,3,0,0,0,251503,0,0
2747,1159,0,2.1,0,2,1,27,0.7,137,1,15,3258,2,1,0,0,2754430,0,3
2748,723,1,1.9,1,0,1,10,0.5,159,1,3,2380,16,1,0,0,236037,48,1
2749,543,0,0.9,0,3,1,6,0.4,91,1,9,564,12,1,0,1,358224,40,0
2750,1348,1,0.5,1,18,0,40,0.1,148,1,20,3543,11,0,0,0,358435,12,3
2751,1836,0,0.6,0,18,1,57,0.8,111,5,20,1039,8,1,1,1,148044,15,0
2752,1290,0,1.3,0,0,0,31,0.7,117,8,0,1895,12,0,1,1,449250,99,1
2753,645,1,2.9,1,3,0,5,0.1,185,3,6,1315,4,1,0,0,701558,11,0
2754,1654,0,2.0,0,2,0,58,0.7,119,7,3,2801,5,1,0,0,797180,0,3
2755,1156,1,2.3,1,0,1,3,1.0,95,2,0,3786,2,1,1,0,1660692,11,3
2756,1341,1,2.6,0,4,0,43,0.4,194,6,8,3065,11,0,1,0,1844568,30,3
2757,1427,0,0.6,0,8,1,40,0.8,121,8,12,2338,4,1,0,0,383709,80,2
2758,1541,0,1.6,0,1,1,7,0.5,143,8,14,3137,11,1,1,0,514017,0,3
2759,1693,1,1.4,0,9,0,41,0.1,139,2,17,575,20,0,0,1,318560,80,0
2760,1567,0,3.0,0,13,0,23,0.6,178,3,18,3600,9,1,1,1,1208925,176,3
2761,1564,0,1.7,0,5,0,35,0.9,173,4,6,2545,4,1,1,1,225060,108,2
2762,1787,0,1.1,0,4,0,11,0.4,103,7,9,541,13,1,1,1,26495,154,0
2763,770,1,0.6,0,12,1,33,0.4,90,2,14,1686,18,1,0,1,84096,36,0
2764,1748,1,0.8,0,1,0,7,0.5,189,7,4,989,8,0,1,0,157192,84,0
2765,1859,0,0.5,1,0,1,47,0.1,85,7,0,2691,19,1,0,1,59710,182,2
2766,975,1,0.9,0,5,0,6,0.6,163,6,17,3787,18,0,0,0,1283461,56,3
2767,1597,0,0.9,1,2,1,10,0.6,172,7,5,2138,18,1,0,0,2429850,84,2
2768,1941,0,2.3,1,9,0,42,0.7,108,4,12,763,14,0,1,1,26136,39,0
2769,1061,0,2.6,1,6,0,49,0.6,133,7,20,2260,2,0,0,1,1232998,304,2
2770,1620,1,2.0,1,7,1,11,0.5,191,4,11,1732,13,1,0,1,825660,26,1
2771,1366,1,1.3,0,5,0,51,1.0,129,3,15,2716,2,0,1,0,1540000,255,3
2772,1324,0,1.7,1,9,0,46,0.1,107,2,19,1424,13,1,0,0,32627,112,0
2773,1363,1,2.6,1,1,1,39,0.2,129,5,2,267,15,1,1,0,686400,6,0
2774,1570,1,2.8,0,0,1,18,0.4,148,5,13,3153,7,1,1,1,276896,12,3
2775,1524,0,2.1,1,6,1,64,0.4,83,5,16,2905,2,1,1,1,207792,6,2
2776,1179,0,2.1,0,0,0,2,0.3,93,3,0,1435,2,0,1,0,257816,247,1
2777,1555,0,0.5,1,8,1,2,0.9,90,2,11,3596,6,1,1,1,29412,66,3
2778,981,1,0.5,1,1,0,15,0.5,159,5,10,1831,7,1,1,1,109890,170,1
2779,1920,1,2.5,0,6,1,8,0.4,194,1,7,2099,4,1,1,1,661500,50,2
2780,1470,0,0.5,0,0,0,54,0.1,84,6,1,1790,19,0,1,1,840672,112,1
2781,1986,0,0.8,0,5,1,13,0.2,108,8,7,1190,17,1,1,0,1485234,35,1
2782,1371,0,2.8,1,2,1,19,0.6,94,4,3,1767,8,1,0,1,1714548,6,1
2783,1852,0,1.6,1,5,1,25,0.1,85,3,15,3199,4,1,0,0,795564,32,3
2784,1472,0,1.4,1,7,0,6,0.1,182,8,10,1621,19,1,0,1,973791,0,1
2785,1055,1,1.2,1,18,1,29,0.8,101,6,19,2364,3,1,1,1,92061,39,1
2786,1371,1,2.1,1,0,0,3,0.3,173,2,12,2202,5,1,1,1,27475,210,1
2787,782,0,1.1,0,0,1,38,0.4,199,7,2,2753,20,1,0,1,666590,182,2
2788,1452,1,0.9,1,6,1,36,0.5,82,5,12,1005,15,1,0,1,1120560,48,1
2789,519,1,2.0,1,11,1,33,0.7,135,1,12,889,9,1,1,0,468503,57,0
2790,1989,0,1.8,1,16,1,10,0.9,86,3,18,2158,4,1,0,0,77760,112,2
2791,1754,0,1.6,0,0,0,15,0.1,166,5,1,1966,7,1,0,0,575580,84,2
2792,1329,0,1.0,0,3,1,42,0.1,144,7,4,774,10,1,1,1,518784,112,0
2793,1093,0,1.1,1,0,0,42,0.4,114,1,4,2856,2,0,0,1,1085850,36,2
2794,986,1,2.2,1,5,1,38,0.3,95,7,9,343,12,1,1,0,6795,195,0
2795,848,0,1.1,1,7,1,39,0.4,107,4,16,475,16,1,0,0,3203616,72,0
2796,1146,0,0.5,1,4,1,21,0.5,152,7,6,1182,19,1,0,0,835954,30,1
2797,841,1,0.5,0,0,0,59,0.2,103,6,16,1169,10,0,0,0,423636,48,0
2798,1140,1,0.9,1,0,0,40,0.1,119,3,1,3386,2,1,0,0,117105,52,2
2799,1091,1,1.8,1,4,0,8,0.5,100,3,8,3626,14,1,1,1,599300,0,3
2800,1360,0,0.7,0,8,1,25,0.4,108,7,20,3934,5,1,0,0,335733,64,3
2801,1038,0,1.0,0,2,0,28,0.2,154,4,6,3913,16,1,1,0,1269674,11,3
2802,1111,0,2.5,1,4,0,46,0.4,152,1,11,851,2,0,0,0,217910,112,0
2803,1220,0,0.5,1,8,0,52,0.8,121,3,19,1458,19,0,1,1,1311240,216,1
2804,1636,1,1.8,0,9,0,52,0.9,188,5,11,2363,9,0,0,1,352425,0,2
2805,1800,1,1.6,1,2,0,23,0.8,187,2,8,1966,7,0,0,0,203523,30,1
2806,674,1,2.4,0,5,0,49,0.6,130,1,9,2179,20,1,1,0,7744,0,0
2807,1591,1,2.4,0,4,0,3,0.5,192,8,5,615,12,1,0,1,468300,114,0
2808,1190,0,0.8,0,5,0,61,0.6,145,3,16,305,14,0,1,0,360180,0,0
2809,572,0,2.8,0,4,1,35,0.2,99,6,5,3106,16,1,0,0,866457,12,2
2810,1143,1,2.9,0,0,0,64,1.0,143,8,0,2080,15,0,1,1,203835,80,1
2811,1492,0,0.5,0,13,0,36,0.4,185,1,16,592,18,0,0,1,783216,70,0
2812,1825,1,2.3,0,9,1,27,0.8,163,8,11,2502,2,1,0,1,48240,165,2
2813,1450,1,2.4,0,2,1,45,0.6,83,5,8,941,7,1,0,1,143208,156,0
2814,1629,1,2.3,0,4,0,48,0.4,121,1,8,2532,14,1,0,0,2058840,20,3
2815,669,0,0.5,1,0,0,46,0.7,144,2,0,2981,14,0,0,1,901044,119,2
2816,575,1,1.1,0,2,0,10,0.2,163,5,11,2956,20,1,0,1,1122375,119,2
2817,900,1,2.8,0,3,0,56,0.9,112,4,18,2281,14,1,1,1,459998,16,1
2818,1057,1,0.5,0,4,1,42,0.7,112,7,7,2688,3,1,0,0,666616,18,2
2819,1247,0,0.8,1,16,0,24,0.8,116,5,20,522,20,0,1,1,1503900,18,0
2820,1992,1,1.3,1,8,1,43,1.0,153,5,15,2179,20,1,1,0,0,42,0
2821,974,0,2.1,0,1,1,17,0.7,162,4,3,1901,9,1,0,1,177844,0,1
2822,1715,1,0.5,1,8,1,47,0.4,116,8,9,3163,11,1,0,1,1097100,270,3
2823,1570,0,0.5,0,15,1,26,0.6,157,2,20,426,11,1,0,0,448514,0,0
2824,1724,0,2.0,1,1,0,21,0.2,105,2,8,695,12,1,1,0,164118,0,0
2825,1886,1,1.6,0,0,1,47,0.1,180,5,6,3287,17,1,0,1,581372,36,3
2826,1177,0,2.4,1,7,1,38,0.7,162,6,16,1880,18,1,1,1,2425300,64,1
2827,1036,0,1.4,1,6,1,37,0.5,184,7,10,3864,13,1,1,1,217568,10,3
2828,1336,1,2.6,0,7,0,26,0.5,83,5,17,325,9,1,0,0,333676,16,0
2829,1004,0,1.9,0,12,0,24,0.8,128,8,17,650,17,0,1,0,1218841,0,0
2830,1123,1,2.9,1,10,0,5,0.1,145,3,15,2567,10,0,1,1,1043190,88,2
2831,1730,0,1.3,1,2,1,48,0.4,198,2,13,2452,11,1,1,1,2794630,16,3
2832,1890,0,2.1,1,13,1,17,0.5,127,4,17,2585,14,1,1,1,1504258,10,3
2833,1055,1,3.0,1,1,0,56,0.6,111,7,8,1532,13,1,0,0,693966,0,1
2834,805,1,2.4,1,2,0,59,0.7,110,1,3,2917,20,1,1,0,1785600,24,2
2835,608,0,1.3,1,15,1,2,0.4,139,3,16,3635,8,1,0,0,63014,52,2
2836,1130,0,0.6,0,5,0,51,0.5,175,8,12,2098,18,1,0,0,173160,10,1
2837,1208,1,0.7,0,8,0,13,0.9,86,3,18,484,3,1,1,1,659995,99,0
2838,535,0,1.3,0,1,0,53,0.5,151,7,3,720,16,0,1,0,232872,20,0
2839,1191,1,1.7,0,1,0,7,0.4,102,3,2,2734,15,1,1,0,1919972,90,3
2840,922,0,2.7,1,0,1,3,0.5,100,4,0,3910,10,1,0,0,345092,144,3
2841,966,1,0.5,0,3,0,37,0.7,123,3,7,817,20,1,0,0,2635440,30,0
2842,1351,1,0.7,0,10,0,48,0.5,134,8,16,3781,5,0,0,1,508900,0,3
2843,732,0,1.3,1,12,1,48,0.5,141,4,16,832,4,1,0,0,1202019,180,0
2844,1005,0,2.0,1,9,1,11,0.8,132,1,16,939,8,1,1,1,244814,44,0
2845,1575,1,2.4,1,2,0,22,0.7,81,2,7,1091,7,0,0,1,164720,128,0
2846,1427,0,2.8,1,10,1,11,0.5,155,1,14,2417,8,1,1,0,301496,27,2
2847,1306,1,2.9,0,5,0,26,0.9,145,4,12,2552,8,0,0,1,83549,0,2
2848,1911,1,1.1,0,3,0,25,0.4,106,5,12,1251,2,1,0,0,280734,0,1
2849,1170,1,2.2,0,4,1,63,0.7,83,1,5,2658,11,1,0,1,842010,110,2
2850,1278,0,1.5,1,6,0,64,0.2,146,8,13,339,12,0,1,0,1162044,6,0
2851,1709,0,0.5,0,0,1,55,0.8,144,3,3,3124,19,1,1,0,307850,105,3
2852,1904,0,0.8,1,2,1,27,0.6,198,6,7,2387,19,1,0,1,1589084,20,2
2853,1741,1,0.5,1,6,0,37,0.7,183,1,16,1415,10,0,0,1,14058,153,0
2854,1288,1,0.5,1,0,0,48,0.5,92,6,3,2465,16,0,1,0,809653,20,2
2855,1976,0,2.5,1,4,0,33,0.7,196,3,15,2947,4,1,1,1,1146834,176,3
2856,1270,0,0.5,0,1,1,62,0.5,142,4,2,3747,8,1,0,1,393370,234,3
2857,1246,0,1.6,1,0,0,52,0.6,187,8,4,552,8,1,1,1,426996,21,0
2858,1544,1,0.5,1,12,1,20,0.9,144,5,14,1826,5,1,0,0,831432,110,1
2859,671,0,0.5,0,1,0,38,0.1,105,8,5,2210,18,0,1,1,436810,6,1
